"ID_INDIVIDU","POSTE","MOIS_NAISSANCE","NATIONALITE","CF_AGREE","POLE_ESPOIR","NB_PALMARES_AVANT_17","exp_avant_17","Anthropometrie","Detente_horizontale","Vitesse_lineaire","Vivacite","Jeux_reduits","Match","Conduite_de_balle","Gardiens_de_but","Jonglerie_en_mouvement","Vitesse_max_aerobie","NB_BUT_PAR_MIN_JOUE_PAR_SAISON_AVANT_17","NB_MIN_JOUE_PAR_MATCH_PAR_SAISON_AVANT_17","NB_CLUB_AVANT_17","TOP_50_AVANT_17","TOP_50_150_AVANT_17","top_restant_AVANT_17","France U16","France U17","U16_NB_BUT","U16_NB_MATCH_JOUE","U16_NB_MIN_JOUE","U16_TITULARISATION","U17_NB_BUT","U17_NB_MATCH_JOUE","U17_NB_MIN_JOUE","U17_TITULARISATION","Y"
3591,"Attaquant",6,"France","CFM - CENTRE DE FORMATION R.C. STRASBOURG ALSACE","aucun",0,0,10.88,14.34,16.21,14.34,17.91,17.91,18.54,13.8,13.8,14.34,0.00085,15.05,1,"0","0","1",0,1,NA,NA,NA,NA,3,15,932,9,0
3614,"Defenseur",5,"France","CFM - CENTRE DE FORMATION F.C. METZ","aucun",0,0,14.19,13.48,13.22,13.48,13.69,13.69,13.22,13.48,13.48,14.19,7e-05,20.33,1,"0","0","1",1,1,NA,6,383,5,NA,2,102,1,0
3630,"Gardien de But",4,"France","CFM - CENTRE DE FORMATION AMIENS SP.C. PICARDIE","PEM - PEM LIEVIN",0,0,15,12.98,NA,12.98,13.79,13.79,NA,13.79,12.98,12.98,0,20.43,1,"0","0","1",0,1,NA,NA,NA,NA,NA,1,90,1,0
3670,"Defenseur",2,"France","CFM - ACADEMY AS MONACO FC","PEM - PEM CLAIREFONTAINE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9e-05,13.83,3,"0","1","1",0,1,NA,NA,NA,NA,NA,2,84,1,1
3674,"Milieu",6,"France","CFM - CENTRE DE FORMATION F.C. LORIENT","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00175,10.93,1,"0","0","1",1,1,5,9,371,4,9,9,506,6,1
3680,"Attaquant",3,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","PEM - PEM CLAIREFONTAINE",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16.5,1,"0","0","1",1,1,3,11,677,8,1,7,501,6,0
3687,"Attaquant",2,"France","CFM - LOSC LILLE ASSOCIATION","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00153,65.53,1,"1","0","0",1,1,1,7,334,3,NA,2,180,2,1
3696,"Defenseur",1,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00014,12.52,3,"0","0","1",0,1,NA,NA,NA,NA,NA,1,30,NA,1
3697,"Defenseur",9,"France","CFM - CENTRE DE FORMATION ESPER. TROYES AUBE CHAMPAGNE","aucun",0,0,12.51,12.7,12.66,12.7,NA,NA,12.82,12.7,12.7,12.51,7e-05,12.88,4,"1","0","1",0,1,NA,NA,NA,NA,NA,2,47,1,0
3698,"Attaquant",6,"France","CFM - CENTRE DE FORMATION VALENCIENNES F.C.","aucun",0,0,16,16,16,16,16,16,NA,NA,NA,NA,0.00041,10.39,4,"0","0","1",0,1,NA,NA,NA,NA,NA,4,180,2,0
3740,"Attaquant",7,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","PEM - PEM CLAIREFONTAINE",0,0,18.36,13.67,13.67,13.67,13.67,13.67,11.32,11.32,11.32,NA,0.00051,19.1,2,"0","0","1",1,1,1,2,79,1,NA,4,133,2,0
3752,"Attaquant",6,"France","aucun","aucun",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,"1","0","0",1,1,5,11,715,9,NA,8,571,8,1
3780,"Defenseur",3,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,28.83,2,"0","1","0",0,1,NA,NA,NA,NA,NA,4,298,3,0
3786,"Attaquant",9,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,NA,11.48,11.48,11.48,12.18,12.18,11.48,11.48,11.48,NA,0.00124,14.51,2,"1","0","0",1,1,2,9,455,6,1,5,245,3,1
3802,"Defenseur",4,"Congo","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,NA,4,191,3,NA,4,224,3,0
3815,"Defenseur",5,"France","CFM - CENTRE DE FORMATION EN AVANT GUINGAMP","aucun",1,0,NA,10.03,10.03,10.03,NA,NA,10.03,10.03,10.03,NA,0.00016,36.36,1,"0","0","0",1,1,1,6,235,3,NA,1,41,1,0
3816,"Attaquant",5,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",0,0,11.88,11.88,6.47,11.88,11.88,11.88,NA,15.49,15.49,15.49,0.00058,50.97,1,"0","0","0",1,1,3,8,478,6,1,11,707,8,1
3821,"Gardien de But",2,"France","aucun","PEM - PEM CLAIREFONTAINE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,1,NA,NA,NA,NA,NA,1,90,1,0
3831,"Milieu",4,"France","aucun","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,95,1,"1","0","0",1,1,NA,2,61,1,NA,5,197,2,1
3856,"Gardien de But",4,"France","aucun","aucun",0,0,17.4,16.78,16.24,16.78,15.87,15.87,14.79,16.36,16.36,17.4,0,14.09,1,"0","1","0",0,1,NA,NA,NA,NA,NA,3,228,3,0
3881,"Defenseur",8,"Cote d'ivoire","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,NA,2,73,1,NA,1,90,1,0
3891,"Milieu",6,"France","CFM - ACADEMY AS MONACO FC","PEM - PEM CLAIREFONTAINE",0,1,NA,13.28,13.28,13.28,NA,NA,13.28,13.28,13.28,NA,0.00039,41.46,2,"0","1","0",1,1,NA,7,418,5,NA,4,322,4,0
3900,"Milieu",8,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","PEM - PEM NANCY",2,0,NA,NA,NA,NA,20,20,NA,NA,NA,NA,0,52.5,1,"0","0","0",1,1,1,16,1026,12,NA,13,1076,12,1
3901,"Attaquant",1,"France","CFM - CENTRE DE FORMATION ST. BRESTOIS 29","aucun",0,0,15.35,15.47,NA,15.47,16.34,16.34,NA,15.47,15.47,15.47,0.00067,12.84,2,"1","0","1",0,1,NA,NA,NA,NA,NA,1,46,1,0
3907,"Defenseur",2,"France","CFM - CENTRE DE FORMATION F.C. METZ","PEM - PEM NANCY",0,0,NA,16.73,15.84,16.73,18.62,18.62,15.84,16.73,16.73,19.05,3e-05,16.4,2,"0","0","1",1,1,NA,13,790,9,NA,6,423,6,1
3919,"Defenseur",5,"France","CFM - ACADEMY AS MONACO FC","PEM - PEM REIMS",2,1,14.1,13.15,12.67,13.15,12.67,12.67,12.67,13.15,13.15,14.1,8e-05,20.5,4,"0","1","0",1,1,NA,8,581,6,NA,15,1090,12,0
3923,"Gardien de But",2,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"0","0","0",1,1,NA,13,1082,13,NA,7,630,7,1
3929,"Milieu",10,"France","CFM - CENTRE DE FORMATION ST. MALHERBE CAEN-CALV.B.NORM.","PEM - PEM PLOUFRAGAN",1,0,15.98,16.61,15.43,16.61,16.43,16.43,17.24,17.47,17.47,17.78,0.00022,18.92,2,"0","1","0",1,1,NA,3,131,2,NA,18,910,10,0
3954,"Defenseur",9,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,NA,4,255,2,NA,3,128,1,0
3975,"Milieu",7,"France","CFM - LOSC LILLE ASSOCIATION","aucun",0,0,NA,14.47,14.47,14.47,NA,NA,14.47,14.47,14.47,NA,0.00025,33.17,1,"1","0","0",1,1,NA,1,28,NA,NA,6,314,4,0
3977,"Attaquant",3,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","PEM - PEM SAINT-SEBASTIEN SUR LOIRE",0,0,16.75,15.57,15.68,15.57,14.32,14.32,15.68,15.57,15.57,15.46,0.00092,14.04,3,"1","0","0",1,1,4,7,377,4,NA,7,401,4,1
3981,"Milieu",1,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","PEM - PEM CLAIREFONTAINE",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,1,9,633,7,NA,6,482,6,1
3983,"Defenseur",1,"France","CFM - CENTRE DE FORMATION ESPER. TROYES AUBE CHAMPAGNE","aucun",0,1,13.53,11.87,10.62,11.87,11.87,11.87,10.62,11.87,11.87,13.53,5e-05,19.64,2,"1","0","0",0,1,NA,NA,NA,NA,1,8,330,4,0
4007,"Attaquant",6,"France","CFM - CENTRE DE FORMATION R.C. STRASBOURG ALSACE","aucun",0,0,13.72,13.72,13.72,13.72,13.72,13.72,NA,NA,NA,NA,0.00083,18.47,2,"0","0","1",0,1,NA,NA,NA,NA,NA,3,81,1,0
4025,"Attaquant",3,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","PEM - PEM LIEVIN",1,0,15.4,17.15,18.03,17.15,18.42,18.42,18.03,17.15,17.15,15.4,0,32.32,1,"0","0","0",1,1,1,15,951,11,NA,11,642,8,1
4028,"Defenseur",3,"Maroc","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",0,0,15.21,13.78,15.14,13.78,14.65,14.65,13.72,13.08,13.08,12.76,6e-05,17.39,1,"0","0","0",0,1,NA,NA,NA,NA,NA,1,44,NA,0
4031,"Attaquant",4,"Guinée","aucun","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00035,20.33,3,"0","1","1",1,1,NA,1,48,1,NA,2,85,1,0
4050,"Attaquant",6,"Cote d'ivoire","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,NA,1,41,1,NA,12,809,11,1
4058,"Defenseur",5,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","PEM - PEM CLAIREFONTAINE",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,1,NA,NA,NA,NA,NA,1,32,NA,1
4065,"Milieu",2,"France","CFM - LOSC LILLE ASSOCIATION","aucun",0,0,18.09,18.09,18.09,18.09,18.09,18.09,NA,NA,NA,NA,0.00014,20.65,4,"1","0","1",0,1,NA,NA,NA,NA,NA,2,72,NA,0
4084,"Milieu",2,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",2,1,14.15,15.3,15.73,15.3,16.02,16.02,15.73,15.3,15.3,14.15,0.00011,19.15,3,"1","0","1",1,1,2,4,285,4,1,19,1410,17,0
4106,"Milieu",7,"France","CFM - ACADEMY AS MONACO FC","aucun",1,1,NA,16.1,16.1,16.1,14.07,14.07,16.1,15.94,15.94,NA,0.00044,14.39,4,"0","1","1",1,1,2,10,720,9,NA,17,962,9,0
4124,"Milieu",2,"France","CFM - ACADEMY AS MONACO FC","aucun",0,0,NA,11.84,11.84,11.84,11.84,11.84,11.84,11.83,11.84,NA,0.00023,12.82,2,"0","1","0",0,1,NA,NA,NA,NA,NA,2,91,2,0
4126,"Milieu",11,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,46.73,1,"1","0","0",0,1,NA,NA,NA,NA,NA,9,701,9,1
4129,"Defenseur",2,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,NA,6,500,6,NA,2,180,2,1
4138,"Milieu",6,"République Centrafricaine","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,1,NA,NA,NA,NA,NA,1,28,NA,0
4149,"Attaquant",2,"Algérie","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,NA,16.4,16.4,16.4,15.73,15.73,16.4,16.4,16.4,NA,0.00156,21.61,2,"1","0","0",1,1,4,11,561,6,5,13,955,11,1
4154,"Milieu",3,"France","CFM - CENTRE DE FORMATION ST. MALHERBE CAEN-CALV.B.NORM.","aucun",0,0,15.6,15.03,14.6,15.03,15.03,15.03,14.6,15.03,15.03,15.6,0,23.72,1,"0","1","0",0,1,NA,NA,NA,NA,NA,1,67,1,1
4164,"Defenseur",5,"Espagne","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,1,NA,NA,NA,NA,NA,11,615,5,1
4169,"Defenseur",1,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,NA,3,155,2,NA,4,239,3,0
4177,"Attaquant",1,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,1,NA,NA,NA,NA,4,16,1228,14,1
4186,"Defenseur",5,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,14.65,15.45,15.51,15.45,15.96,15.96,15.51,16.25,16.25,14.65,0.00015,11.91,3,"1","0","0",1,1,NA,2,72,1,NA,1,71,1,1
4190,"Defenseur",8,"Cote d'ivoire","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,43.5,1,"0","0","0",1,1,NA,5,326,4,NA,1,90,1,1
4196,"Milieu",3,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",0,0,14.42,14.98,14.98,14.98,14.42,14.42,15.54,15.54,15.54,NA,0.00055,34.9,1,"0","1","0",0,1,NA,NA,NA,NA,3,NA,NA,NA,1
4212,"Milieu",8,"France","CFM - CENTRE DE FORMATION VALENCIENNES F.C.","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,1,NA,NA,NA,NA,NA,7,630,7,1
4221,"Defenseur",6,"France","CFM - CENTRE DE FORMATION PARIS F.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00014,15.68,1,"1","0","0",0,1,NA,NA,NA,NA,NA,2,91,1,0
4240,"Milieu",1,"France","CFM - CENTRE DE FORMATION F.C. METZ","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00025,31.45,1,"1","0","0",0,1,NA,NA,NA,NA,NA,9,448,4,1
4256,"Gardien de But",3,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",2,0,11.23,14.97,14.97,14.97,14.97,14.97,17.78,14.97,17.78,NA,0,19.64,1,"0","1","0",1,1,NA,4,360,4,NA,12,968,11,0
4265,"Defenseur",11,"Cameroun","CFM - CENTRE DE FORMATION LE HAVRE A.C.","PEM - PEM LIEVIN",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,1,10,620,7,NA,1,90,1,0
4271,"Attaquant",6,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","PEM - PEM REIMS",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,6,15,769,8,3,8,339,3,1
4274,"Gardien de But",2,"France","CFM - LOSC LILLE ASSOCIATION","aucun",0,0,15.43,10.45,6.71,10.45,11.98,11.98,6.71,12.28,11.01,15.43,0,14.62,3,"1","0","0",1,1,NA,4,360,4,NA,3,270,3,0
4302,"Attaquant",6,"France","aucun","aucun",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01579,7.92,1,"1","0","0",1,1,1,9,596,6,NA,8,707,8,1
4310,"Defenseur",4,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,28.4,1,"1","0","0",1,1,NA,5,324,4,NA,3,117,2,1
4312,"Gardien de But",7,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","PEM - PEM DIJON",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,83.08,1,"1","0","0",0,1,NA,NA,NA,NA,NA,2,180,2,0
4327,"Defenseur",6,"France","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00021,13.89,2,"0","1","0",0,1,NA,NA,NA,NA,NA,6,439,5,0
4332,"Attaquant",8,"France","aucun","aucun",0,0,17.68,17.68,NA,17.68,17.68,17.68,NA,17.68,17.68,17.68,0.00075,19.15,1,"0","1","0",1,1,1,7,353,4,NA,2,105,1,0
4333,"Attaquant",6,"France","aucun","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06481,1.93,1,"1","0","0",1,1,2,7,377,4,NA,2,86,1,1
4346,"Defenseur",8,"France","CFM - CENTRE DE FORMATION ST. LAVALLOIS F.C.","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,75.23,1,"1","0","0",1,1,NA,13,762,9,NA,1,90,1,0
4353,"Attaquant",8,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"0","1","0",1,1,6,13,909,9,2,8,694,8,1
4378,"Milieu",4,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"0","0","0",1,1,2,9,534,7,NA,2,151,2,1
4398,"Attaquant",3,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",0,0,11.33,11.33,11.33,11.33,NA,NA,NA,11.33,11.33,11.33,0.00049,9.31,1,"0","0","0",0,1,NA,NA,NA,NA,1,8,337,4,0
4410,"Defenseur",9,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","PEM - PEM CASTELMAUROU",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,1,NA,NA,NA,NA,2,4,248,3,1
4416,"Attaquant",2,"France","CFM - CENTRE DE FORMATION LA BERRICHONNE DE CHATEAUROUX","aucun",2,0,18.52,18.52,18.52,18.52,18.52,18.52,NA,NA,NA,NA,2e-04,16.85,3,"1","0","0",0,1,NA,NA,NA,NA,1,7,290,3,0
4423,"Defenseur",2,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,"0","0","1",0,1,NA,NA,NA,NA,NA,7,630,7,0
4431,"Defenseur",9,"France","CFM - CENTRE DE FORMATION F.C. METZ","aucun",1,0,NA,11.11,11.78,11.11,11.11,11.11,11.78,11.11,11.11,10.22,0,28.92,1,"0","0","1",1,1,NA,15,1120,13,NA,11,923,10,1
4438,"Attaquant",6,"France","CFM - CENTRE DE FORMATION ST. MALHERBE CAEN-CALV.B.NORM.","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,7,11,451,5,NA,2,119,2,0
4441,"Defenseur",7,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","PEM - PEM NANCY",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,NA,2,119,2,NA,4,260,3,1
4443,"Attaquant",1,"France","aucun","aucun",2,0,NA,NA,NA,NA,20,20,NA,NA,NA,NA,0.00261,23.92,1,"1","0","0",0,1,NA,NA,NA,NA,2,12,824,10,1
4449,"Milieu",5,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,1,12,885,10,NA,5,202,2,1
4498,"Attaquant",7,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",0,0,NA,17.37,17.37,17.37,17.37,17.37,17.37,17.37,17.37,NA,0.00057,13.15,2,"0","1","0",0,1,NA,NA,NA,NA,NA,2,68,1,0
4516,"Milieu",4,"France","CFM - CENTRE DE FORMATION AMIENS SP.C. PICARDIE","aucun",0,0,13.89,13.89,13.89,13.89,13.89,13.89,NA,NA,NA,NA,0,15.03,1,"0","0","1",0,1,NA,NA,NA,NA,NA,1,32,1,0
4517,"Attaquant",2,"République Centrafricaine","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,NA,10.44,10.44,10.44,NA,NA,10.44,10.44,10.44,NA,0.00121,22.07,1,"1","0","0",1,1,NA,2,87,1,NA,1,39,NA,0
4521,"Milieu",6,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,9.93,9.93,9.93,9.93,NA,NA,NA,NA,NA,9.93,0.00027,10.28,1,"1","0","0",0,1,NA,NA,NA,NA,7,17,1129,14,1
4574,"Milieu",2,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00385,51.93,1,"0","1","0",1,1,1,7,337,4,1,12,834,10,1
4586,"Attaquant",1,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",0,0,NA,17.53,NA,17.53,17.53,17.53,NA,17.53,17.53,17.53,0.00079,11.95,3,"0","1","0",1,1,NA,2,120,1,NA,1,81,1,1
4593,"Attaquant",4,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,10,11,688,7,1,8,346,2,1
4615,"Gardien de But",1,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,35.22,1,"0","0","1",1,1,NA,10,851,10,NA,8,671,8,1
4616,"Milieu",1,"Congo","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,NA,15,906,10,1,9,730,8,1
4653,"Attaquant",3,"Sénégal","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,1,NA,NA,NA,NA,NA,1,49,NA,0
4665,"Attaquant",2,"France","CFM - CENTRE DE FORMATION DIJON FOOTBALL CÔTE D'OR","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,NA,1,26,NA,NA,2,87,NA,0
4674,"Gardien de But",1,"France","CFM - CENTRE DE FORMATION ST. MALHERBE CAEN-CALV.B.NORM.","aucun",0,0,NA,12.71,12.71,12.71,12.17,12.17,12.71,12.71,12.71,NA,0,16.87,1,"0","1","0",1,1,NA,6,540,6,NA,2,180,2,0
4682,"Attaquant",4,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","PEM - PEM CLAIREFONTAINE",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00072,8.31,6,"1","0","1",0,1,NA,NA,NA,NA,5,9,654,7,1
4686,"Defenseur",2,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,NA,1,73,1,NA,2,71,1,1
4687,"Milieu",3,"France","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,NA,1,45,NA,NA,3,96,1,0
4706,"Milieu",5,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","PEM - PEM CLAIREFONTAINE",0,0,NA,15.63,15.6,15.63,14.93,14.93,15.6,15.6,15.6,15.79,0,13.16,3,"1","0","0",0,1,NA,NA,NA,NA,NA,2,55,1,1
4715,"Gardien de But",1,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",1,0,NA,17.06,17.06,17.06,NA,NA,17.06,17.06,17.06,NA,0,28.26,1,"0","0","1",1,1,NA,8,671,8,NA,11,941,11,0
4716,"Gardien de But",12,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",1,0,17.48,15.41,13.82,15.41,15.41,15.41,13.82,13.82,13.82,18.2,0,25.31,1,"0","0","1",1,1,NA,7,581,7,NA,3,270,3,1
4721,"Defenseur",2,"Congo","aucun","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,1,14,1106,12,1,18,1442,16,1
4757,"Defenseur",11,"France","CFM - CENTRE DE FORMATION CLERMONT FOOT 63","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6e-05,14.05,3,"0","0","1",0,1,NA,NA,NA,NA,NA,3,181,2,0
4762,"Defenseur",2,"France","aucun","aucun",0,0,18.24,15.44,15.44,15.44,16.44,16.44,13.43,13.43,13.43,NA,0.00015,34.22,1,"0","0","1",1,1,NA,3,163,3,NA,1,39,1,0
4763,"Attaquant",4,"France","CFM - CENTRE DE FORMATION A.C. AJACCIEN","PEM - PEM AJACCIO",0,0,18.17,15.18,13.75,15.18,16.3,16.3,13.75,15.76,15.76,18.05,0.00032,14.71,1,"1","0","0",1,1,3,12,755,8,1,6,365,4,0
4777,"Milieu",5,"Cote d'ivoire","CFM - CENTRE DE FORMATION F.C. LORIENT","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,NA,12,833,9,NA,11,840,10,1
4779,"Attaquant",3,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00139,60.08,1,"0","0","1",0,1,NA,NA,NA,NA,NA,12,743,7,1
4805,"Milieu",2,"Maroc","CFM - ACADEMY AS MONACO FC","PEM - PEM AIX EN PROVENCE",0,1,8.78,8.78,8.78,8.78,NA,NA,NA,NA,NA,8.78,0.00059,13.51,2,"0","1","0",0,1,NA,NA,NA,NA,NA,2,62,1,1
