"ID_INDIVIDU","POSTE","MOIS_NAISSANCE","NATIONALITE","CF_AGREE","POLE_ESPOIR","NB_PALMARES_AVANT_21","exp_avant_21","Anthropometrie","Detente_horizontale","Vitesse_lineaire","Vivacite","Jeux_reduits","Match","Conduite_de_balle","Gardiens_de_but","Jonglerie_en_mouvement","Vitesse_max_aerobie","NB_BUT_PAR_MIN_JOUE_PAR_SAISON_AVANT_21","NB_MIN_JOUE_PAR_MATCH_PAR_SAISON_AVANT_21","NB_CLUB_AVANT_21","TOP_50_AVANT_21","TOP_50_150_AVANT_21","top_restant_AVANT_21","France U16","France U17","France U18","France U19","U16_NB_BUT","U16_NB_MATCH_JOUE","U16_NB_MIN_JOUE","U16_TITULARISATION","U17_NB_BUT","U17_NB_MATCH_JOUE","U17_NB_MIN_JOUE","U17_TITULARISATION","U18_NB_BUT","U18_NB_MATCH_JOUE","U18_NB_MIN_JOUE","U18_TITULARISATION","U19_NB_BUT","U19_NB_MATCH_JOUE","U19_NB_MIN_JOUE","U19_TITULARISATION","Y"
4771,"Milieu",7,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,43.29,1,"0","1","0",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
4308246,"Milieu",2,"France","aucun","PEM - PEM LIEVIN",0,0,9.86,10.18,9.86,10.18,9.86,9.86,NA,NA,NA,10.81,5e-05,9.49,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7679045,"Milieu",1,"Belgique","aucun","aucun",0,1,NA,14.85,14.85,14.85,14.85,14.85,14.85,14.85,14.85,NA,0.00012,9.01,4,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6045001,"Défenseur",1,"Géorgie","aucun","aucun",0,0,NA,NA,17.36,NA,16.3,16.3,17.36,NA,NA,NA,0.00023,9.76,4,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32530,"Gardien de But",2,"Congo","aucun","PEM - PEM CLAIREFONTAINE",0,0,13.38,15.72,15.73,15.72,16.68,16.68,16.92,15.59,16.92,15.68,0,6.55,5,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6825802,"Milieu",4,"France","aucun","aucun",0,0,10.33,10.33,10.33,10.33,10.33,10.33,NA,NA,NA,NA,6e-05,9.3,6,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5095763,"Défenseur",11,"France","aucun","aucun",0,0,NA,NA,NA,NA,13.84,13.84,13.84,NA,NA,NA,7e-05,9.74,5,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179375,"Gardien de But",1,"France","aucun","PEM - PEM CASTELMAUROU",0,0,20,14.53,14.53,14.53,16.88,16.88,14.53,14.53,14.53,NA,0,6.82,5,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298768,"Gardien de But",10,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",1,1,14.33,NA,NA,NA,14.33,14.33,NA,14.33,NA,NA,0,11.87,3,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158920,"Gardien de But",9,"France","aucun","PEM - PEM AJACCIO",0,0,20,20,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9259241,"Milieu",1,"Française","aucun","aucun",0,0,10.51,13.21,13.21,13.21,13.21,13.21,14.56,14.56,14.56,NA,1e-04,12.24,6,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11158877,"Milieu",10,"France","aucun","aucun",0,0,NA,7.18,NA,7.18,7.18,7.18,NA,7.18,7.18,7.18,0.00011,8.56,5,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10821176,"Défenseur",10,"France","aucun","aucun",0,0,13.22,13.22,NA,13.22,13.22,13.22,NA,13.22,13.22,13.22,0,12.81,7,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4114695,"Milieu",4,"France","CFM - CENTRE DE FORMATION ST DE REIMS","aucun",0,0,15.23,14.42,15.43,14.42,15.37,15.37,15.43,14.42,14.42,15.23,7e-05,9.29,3,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341438,"Défenseur",1,"France","CFM - CENTRE DE FORMATION R.C. STRASBOURG ALSACE","PEM - PEM NANCY",0,0,17.17,12.84,10.99,12.84,12.84,12.84,10.99,12.84,12.84,17.17,7e-05,9.83,3,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342083,"Défenseur",2,"France","aucun","aucun",0,0,10.63,10.63,10.63,10.63,NA,NA,NA,NA,NA,10.63,0.00021,9.72,3,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6962175,"Attaquant",3,"France","CFM - CENTRE DE FORMATION VALENCIENNES F.C.","aucun",0,0,13.56,11.74,10.83,11.74,10.83,10.83,10.83,11.74,11.74,13.56,1e-05,8.95,4,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10167358,"Défenseur",11,"France","aucun","aucun",0,0,NA,NA,NA,NA,17.5,17.5,NA,NA,NA,NA,1e-04,9.37,5,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6321421,"Milieu",4,"Française","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,NA,NA,NA,NA,17.73,17.73,17.73,17.73,NA,NA,0,15.34,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344329,"Gardien de But",2,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",1,0,17.81,13.71,10.4,13.71,13.71,13.71,10.4,10.4,10.4,16.2,0,8.8,3,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2914435,"Milieu",4,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",0,0,15.63,14.32,14.92,14.32,14.57,14.57,14.92,14.32,14.32,13.84,4e-05,8.56,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8631029,"Attaquant",6,"France","aucun","aucun",0,0,12.45,11.73,9.27,11.73,11.73,11.73,10.64,11.73,11.73,12.45,2e-05,12.19,4,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354917,"Défenseur",7,"Française","aucun","aucun",1,0,14,14,14,14,NA,NA,NA,NA,NA,NA,8e-05,10.05,3,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312667,"Attaquant",4,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",1,0,NA,11.44,11.44,11.44,11.48,11.48,11.44,11.44,11.44,NA,0.00014,6.24,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86342,"Milieu",8,"France","aucun","PEM - PEM CLAIREFONTAINE",0,0,NA,18.02,18.02,18.02,13.87,13.87,18.02,18.02,18.02,NA,0.00037,14.55,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2366,"Milieu",1,"France","CFM - CENTRE DE FORMATION AMIENS SP.C. PICARDIE","aucun",0,0,20,14.07,NA,14.07,20,20,NA,NA,NA,14.07,6e-05,10.66,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11054910,"Défenseur",1,"France","aucun","aucun",0,0,14.54,16.17,17.02,16.17,17.32,17.32,17.73,16.99,16.99,NA,6e-05,9.56,4,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9374505,"Défenseur",1,"France","CFM - CENTRE DE FORMATION R.C. STRASBOURG ALSACE","PEM - PEM NANCY",0,0,NA,12.51,11.43,12.51,12.26,12.26,11.43,12.51,12.51,16.3,1e-05,11.7,2,"inconnu","inconnu","inconnu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
