"ID_INDIVIDU","POSTE","MOIS_NAISSANCE","NATIONALITE","CF_AGREE","POLE_ESPOIR","NB_PALMARES_AVANT_16","exp_avant_16","Anthropometrie","Detente_horizontale","Vitesse_lineaire","Vivacite","Jeux_reduits","Match","Conduite_de_balle","Gardiens_de_but","Jonglerie_en_mouvement","Vitesse_max_aerobie","NB_BUT_PAR_MIN_JOUE_PAR_SAISON_AVANT_16","NB_MIN_JOUE_PAR_MATCH_PAR_SAISON_AVANT_16","NB_CLUB_AVANT_16","TOP_50_AVANT_16","TOP_50_150_AVANT_16","top_restant_AVANT_16","Y"
4777,"Milieu",5,"Cote d'ivoire","CFM - CENTRE DE FORMATION F.C. LORIENT","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1
4790,"Defenseur",8,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",0,0,13.33,14.91,15.43,14.91,15.15,15.15,13.99,14.34,14.34,14.52,8e-05,19.79,1,"0","0","0",1
4793,"Milieu",2,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7e-05,14.79,2,"1","0","0",1
4794,"Defenseur",5,"France","CFM - CENTRE DE FORMATION ST DE REIMS","PEM - PEM REIMS",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9e-05,16.86,3,"0","0","1",1
4825,"Defenseur",6,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","PEM - PEM CASTELMAUROU",0,0,NA,15.2,15.2,15.2,20,20,15.2,15.2,15.2,NA,0,35.29,1,"0","1","0",1
4836,"Milieu",6,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,13.93,15.97,16.99,15.97,15.97,15.97,16.99,16.99,16.99,13.93,0.0018,34.03,1,"1","0","0",1
4853,"Defenseur",11,"France","CFM - CENTRE DE FORMATION ANGERS S.C.O.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20.36,2,"0","0","1",1
4864,"Attaquant",1,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1
4869,"Milieu",1,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","PEM - PEM CASTELMAUROU",0,0,11.89,14.51,14.72,14.51,15.45,15.45,16,15.47,15.47,13.58,0.00042,21.18,1,"0","1","0",1
4872,"Milieu",3,"France","CFM - CENTRE DE FORMATION F.C. NANTES","PEM - PEM SAINT-SEBASTIEN SUR LOIRE",1,0,18.67,16.56,14.97,16.56,16.56,16.56,14.97,16.56,16.56,18.67,0.00031,34.76,1,"0","1","0",1
551,"Milieu",1,"France","CFM - CENTRE DE FORMATION NIMES OLYMPIQUE","PEM - PEM CASTELMAUROU",0,0,12.79,11.74,12.69,11.74,11.67,11.67,9.9,10.29,10.29,10.59,1e-04,23.34,3,"inconnu","inconnu","inconnu",0
1095,"Gardien de But",8,"France","CFM - LOSC LILLE ASSOCIATION","PEM - PEM LIEVIN",0,0,14.75,14.75,14.75,14.75,14.75,14.75,NA,14.75,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
1483,"Défenseur",8,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",0,1,15.6,14.91,14.39,14.91,14.91,14.91,14.39,14.91,14.91,15.6,0.00012,15.37,3,"inconnu","inconnu","inconnu",0
1688,"Milieu",2,"Française","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","PEM - PEM AIX EN PROVENCE",0,0,7.68,7.68,7.68,7.68,NA,NA,NA,NA,NA,7.68,0.00015,20.65,3,"inconnu","inconnu","inconnu",0
2048,"Milieu",9,"France","CFM - CENTRE DE FORMATION VALENCIENNES F.C.","PEM - PEM LIEVIN",0,0,16.06,16.94,17.35,16.94,17.35,17.35,17.83,17.13,17.13,15.73,0,41.71,1,"inconnu","inconnu","inconnu",0
2177,"Défenseur",1,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","PEM - PEM AIX EN PROVENCE",0,0,10.92,11.36,10.16,11.36,11.36,11.36,NA,11.76,11.76,11.76,7e-05,26.86,2,"inconnu","inconnu","inconnu",0
2366,"Milieu",1,"France","CFM - CENTRE DE FORMATION AMIENS SP.C. PICARDIE","aucun",0,0,20,14.07,NA,14.07,20,20,NA,NA,NA,14.07,7e-05,15.43,1,"inconnu","inconnu","inconnu",0
2475,"Défenseur",1,"France","CFM - CENTRE DE FORMATION ESPER. TROYES AUBE CHAMPAGNE","aucun",0,0,NA,11.19,11.48,11.19,NA,NA,NA,10.89,10.89,10.89,4e-05,15.15,2,"inconnu","inconnu","inconnu",0
2829,"Milieu",5,"France","CFM - CENTRE DE FORMATION ST DE REIMS","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00255,23.66,3,"inconnu","inconnu","inconnu",0
4636,"Milieu",1,"Turquie","CFM - CENTRE DE FORMATION DIJON FOOTBALL CÔTE D'OR","aucun",0,0,11.8,12.6,14.81,12.6,14.12,14.12,14.81,12.6,12.6,11.31,0.00033,20.37,2,"inconnu","inconnu","inconnu",0
14107,"Défenseur",1,"France","aucun","PEM - PEM SAINT-SEBASTIEN SUR LOIRE",0,0,NA,10.24,10.24,10.24,12.5,12.5,10.24,10.24,10.24,NA,0,87.65,2,"inconnu","inconnu","inconnu",0
23995,"Milieu",8,"France","aucun","PEM - PEM SAINT-SEBASTIEN SUR LOIRE",0,0,16.86,14.68,13.23,14.68,14.68,14.68,13.23,13.23,13.23,16.86,0.00039,36.64,2,"inconnu","inconnu","inconnu",0
26743,"Milieu",9,"Française","aucun","aucun",0,0,11.8,11.8,2.22,11.8,11.8,11.8,NA,11.8,11.8,11.8,0,28.42,4,"inconnu","inconnu","inconnu",0
32530,"Gardien de But",2,"Congo","aucun","PEM - PEM CLAIREFONTAINE",0,0,13.38,15.72,15.73,15.72,16.68,16.68,16.92,15.59,16.92,15.68,0,16.92,3,"inconnu","inconnu","inconnu",0
34374,"Milieu",1,"Française","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","PEM - PEM AIX EN PROVENCE",0,0,NA,13.09,11.07,13.09,12.7,12.7,11.07,13.09,13.09,15.78,0.00055,35.21,1,"inconnu","inconnu","inconnu",0
35239,"Gardien de But",8,"France","aucun","aucun",0,0,10.28,10.28,10.28,10.28,10.28,10.28,NA,10.28,NA,NA,0,90,2,"inconnu","inconnu","inconnu",0
47033,"Milieu",1,"France","aucun","aucun",0,0,10,NA,NA,NA,16.67,16.67,NA,NA,NA,NA,0,81.25,2,"inconnu","inconnu","inconnu",0
48552,"Attaquant",7,"France","CFM - CENTRE DE FORMATION ST. MALHERBE CAEN-CALV.B.NORM.","aucun",0,0,10.46,10.46,10.46,10.46,10.46,10.46,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
48719,"Défenseur",6,"Roumanie","CFM - CENTRE DE FORMATION DIJON FOOTBALL CÔTE D'OR","PEM - PEM DIJON",0,0,NA,12.06,12.06,12.06,NA,NA,12.06,12.06,12.06,NA,0.00257,64.83,1,"inconnu","inconnu","inconnu",0
53038,"Attaquant",12,"Angleterre","aucun","aucun",0,0,18.48,18.48,18.48,18.48,18.48,18.48,NA,NA,NA,NA,0,65.68,1,"inconnu","inconnu","inconnu",0
57924,"Milieu",11,"France","aucun","aucun",0,0,20,20,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
72335,"Gardien de But",4,"France","aucun","aucun",0,0,NA,10.17,10.17,10.17,NA,NA,10.17,10.17,10.17,NA,0,46.96,1,"inconnu","inconnu","inconnu",0
72558,"Milieu",8,"Française","CFM - LOSC LILLE ASSOCIATION","aucun",0,0,NA,12.13,14.94,12.13,10,10,14.94,12.13,12.13,12.13,0.00029,19.07,2,"inconnu","inconnu","inconnu",0
74355,"Défenseur",4,"France","aucun","aucun",0,0,NA,13.78,13.78,13.78,NA,NA,13.78,13.78,13.78,NA,0,64.05,1,"inconnu","inconnu","inconnu",0
83659,"Attaquant",1,"France","aucun","aucun",0,0,NA,12.62,12.62,12.62,NA,NA,NA,NA,NA,NA,0.00141,47.4,1,"inconnu","inconnu","inconnu",0
86342,"Milieu",8,"France","aucun","PEM - PEM CLAIREFONTAINE",0,0,NA,18.02,18.02,18.02,13.87,13.87,18.02,18.02,18.02,NA,0.00052,21.72,2,"inconnu","inconnu","inconnu",0
86776,"Milieu",6,"France","CFM - CENTRE DE FORMATION VALENCIENNES F.C.","aucun",0,0,10.13,14.58,14.58,14.58,14.58,14.58,16.81,16.81,16.81,NA,0.00067,22.04,2,"inconnu","inconnu","inconnu",0
91804,"Défenseur",2,"France","aucun","PEM - PEM REIMS",0,0,14.85,12.15,12.47,12.15,12.96,12.96,12.1,11.72,11.72,15.09,0,27.47,2,"inconnu","inconnu","inconnu",0
94298,"Milieu",1,"France","CFM - CENTRE DE FORMATION ST DE REIMS","aucun",0,0,13.74,13.79,13.79,13.79,13.74,13.74,13.83,13.83,13.83,NA,0,88.91,1,"inconnu","inconnu","inconnu",0
95012,"Défenseur",8,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",0,0,14.31,14.19,12.49,14.19,14.31,14.31,13.99,15.5,15.51,17.02,0,42.73,1,"inconnu","inconnu","inconnu",0
95334,"Milieu",5,"France","aucun","aucun",0,0,NA,NA,NA,NA,12.5,12.5,NA,NA,NA,NA,0,31.75,1,"inconnu","inconnu","inconnu",0
98767,"Défenseur",6,"Française","aucun","PEM - PEM SAINT-SEBASTIEN SUR LOIRE",0,0,13.1,13.1,NA,13.1,13.1,13.1,NA,NA,NA,13.1,0,39.66,1,"inconnu","inconnu","inconnu",0
99580,"Milieu",1,"France","CFM - CENTRE DE FORMATION ST. BRESTOIS 29","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e-04,37.84,1,"inconnu","inconnu","inconnu",0
102116,"Défenseur",4,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","PEM - PEM DIJON",0,0,14.34,14.23,13.32,14.23,14.23,14.23,14.12,14.81,14.81,15.73,0,28.53,4,"inconnu","inconnu","inconnu",0
104364,"Attaquant",7,"France","aucun","aucun",0,0,10.46,10.46,10.46,10.46,NA,NA,NA,NA,NA,NA,0.00084,51.78,2,"inconnu","inconnu","inconnu",0
105928,"Défenseur",1,"Française","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","PEM - PEM TALENCE",0,0,NA,15.28,15.28,15.28,NA,NA,15.28,15.28,15.28,NA,0,90,1,"inconnu","inconnu","inconnu",0
109255,"Défenseur",11,"Belgique","aucun","aucun",0,0,NA,10.36,10.36,10.36,10.36,10.36,NA,NA,NA,NA,0,0,1,"inconnu","inconnu","inconnu",0
124773,"Défenseur",8,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,NA,14.08,14.08,14.08,14.18,14.18,14.08,13.8,13.8,NA,2e-04,16.38,4,"inconnu","inconnu","inconnu",0
127770,"Gardien de But",9,"Etranger","CFM - ACADEMY AS MONACO FC","aucun",0,0,NA,NA,NA,NA,15,15,NA,NA,NA,NA,0,28.8,1,"inconnu","inconnu","inconnu",0
138178,"Milieu",1,"France","aucun","aucun",0,0,14.7,11.98,11.25,11.98,14.73,14.73,11.25,12.42,12.42,14.43,0.00011,22.61,3,"inconnu","inconnu","inconnu",0
146454,"Défenseur",5,"Rwanda","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,20,20,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
152754,"Milieu",9,"France","CFM - CENTRE DE FORMATION LA BERRICHONNE DE CHATEAUROUX","aucun",0,0,13.31,13.41,12.09,13.41,13.31,13.31,13.57,14.59,14.59,15.6,0,22.87,3,"inconnu","inconnu","inconnu",0
158920,"Gardien de But",9,"France","aucun","PEM - PEM AJACCIO",0,0,20,20,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
163370,"Défenseur",2,"Française","aucun","aucun",0,0,NA,12.39,12.39,12.39,12.39,12.39,12.39,12.39,12.39,NA,0.00013,34.76,1,"inconnu","inconnu","inconnu",0
166225,"Défenseur",8,"Française","aucun","aucun",0,0,10.27,10.27,10.27,10.27,10.27,10.27,NA,NA,NA,NA,6e-04,97.82,2,"inconnu","inconnu","inconnu",0
166730,"Défenseur",12,"France","aucun","aucun",0,0,NA,NA,12.09,NA,12.09,12.09,12.09,NA,NA,NA,0.00013,26.34,2,"inconnu","inconnu","inconnu",0
171052,"Milieu",6,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","PEM - PEM CLAIREFONTAINE",0,0,10.96,10.96,NA,10.96,NA,NA,NA,10.96,10.96,10.96,0.00114,21.93,2,"inconnu","inconnu","inconnu",0
175257,"Gardien de But",2,"France","aucun","aucun",0,0,NA,13.21,NA,13.21,13.21,13.21,NA,13.21,13.21,13.21,0,41.34,3,"inconnu","inconnu","inconnu",0
179071,"Défenseur",4,"Saint-Martin","CFM - CENTRE DE FORMATION EN AVANT GUINGAMP","PEM - PEM REIMS",0,0,15.01,14.91,14.83,14.91,14.91,14.91,14.83,14.91,14.91,15.01,0,45.7,1,"inconnu","inconnu","inconnu",0
179375,"Gardien de But",1,"France","aucun","PEM - PEM CASTELMAUROU",0,0,20,14.53,14.53,14.53,16.88,16.88,14.53,14.53,14.53,NA,0,29.05,1,"inconnu","inconnu","inconnu",0
185085,"Milieu",1,"Française","aucun","aucun",0,0,14.33,14.33,NA,14.33,14.33,14.33,NA,14.33,14.33,14.33,0.00021,31.32,1,"inconnu","inconnu","inconnu",0
190194,"Milieu",11,"France","aucun","aucun",0,0,NA,14.37,14.37,14.37,NA,NA,14.37,14.37,14.37,NA,0,60.78,1,"inconnu","inconnu","inconnu",0
205033,"Attaquant",5,"Française","aucun","aucun",0,0,NA,NA,NA,NA,15,15,NA,NA,NA,NA,0.00025,27.88,3,"inconnu","inconnu","inconnu",0
214441,"Attaquant",9,"Tunisie","CFM - CENTRE DE FORMATION R.C. STRASBOURG ALSACE","aucun",0,0,NA,NA,NA,NA,10,10,NA,NA,NA,NA,0.00015,33.59,2,"inconnu","inconnu","inconnu",0
215709,"Défenseur",4,"France","CFM - CENTRE DE FORMATION ST DE REIMS","PEM - PEM REIMS",0,0,13.76,11.67,10.1,11.67,11.67,11.67,10.1,11.67,11.67,13.76,0,24.36,2,"inconnu","inconnu","inconnu",0
217483,"Attaquant",7,"France","aucun","aucun",0,0,11,11,11,11,11,11,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
221387,"Gardien de But",4,"France","aucun","aucun",0,0,NA,15.92,15.96,15.92,15.87,15.87,15.96,15.92,15.92,15.92,0,22.87,5,"inconnu","inconnu","inconnu",0
222828,"Milieu",11,"France","aucun","aucun",0,0,10.17,10.17,10.17,10.17,10.17,10.17,NA,NA,NA,NA,0,35.87,1,"inconnu","inconnu","inconnu",0
231277,"Gardien de But",8,"France","aucun","PEM - PEM NANCY",0,0,6.9,14.76,14.6,14.76,15.33,15.33,16.65,16.85,16.85,16.85,0,21.29,3,"inconnu","inconnu","inconnu",0
233943,"Milieu",1,"France","aucun","aucun",0,0,NA,NA,9.05,NA,10.54,10.54,9.05,NA,NA,NA,0,16.01,3,"inconnu","inconnu","inconnu",0
242095,"Milieu",10,"Française","aucun","aucun",0,0,NA,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,NA,7e-05,24.69,2,"inconnu","inconnu","inconnu",0
242483,"Milieu",8,"Algérie","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,0,13.06,15.19,14.79,15.19,14.79,14.79,17.32,17.01,17.01,16.38,0,44.33,1,"inconnu","inconnu","inconnu",0
247321,"Défenseur",6,"France","CFM - CENTRE DE FORMATION A.C. AJACCIEN","aucun",0,0,15.13,14.01,12.33,14.01,14.01,14.01,12.33,14.01,14.01,15.13,0.00047,24.64,1,"inconnu","inconnu","inconnu",0
251227,"Défenseur",7,"France","aucun","aucun",0,0,NA,NA,NA,NA,10,10,NA,NA,NA,NA,0.00015,41.99,1,"inconnu","inconnu","inconnu",0
253094,"Défenseur",3,"France","aucun","aucun",0,0,15,14.31,NA,14.31,15.09,15.09,NA,14.31,14.31,14.31,4e-05,21.43,2,"inconnu","inconnu","inconnu",0
301905,"Défenseur",5,"France","CFM - CENTRE DE FORMATION F.C. LORIENT","aucun",0,0,NA,11.41,11.41,11.41,13.13,13.13,11.41,11.41,11.41,NA,0,26.5,1,"inconnu","inconnu","inconnu",0
302627,"Milieu",7,"France","CFM - CENTRE DE FORMATION ESPER. TROYES AUBE CHAMPAGNE","aucun",0,0,NA,16.02,16.02,16.02,NA,NA,16.02,16.02,16.02,NA,0,46.5,1,"inconnu","inconnu","inconnu",0
303748,"Milieu",3,"Laos","aucun","PEM - PEM NANCY",0,0,16.2,13.59,11.64,13.59,13.59,13.59,11.64,13.59,13.59,16.2,0,31.08,1,"inconnu","inconnu","inconnu",0
306718,"Milieu",5,"France","CFM - CENTRE DE FORMATION F.C. METZ","aucun",0,0,16.25,14.09,13.51,14.09,14.56,14.56,13.51,13.93,13.93,14.76,0,18.58,1,"inconnu","inconnu","inconnu",0
310758,"Attaquant",7,"France","aucun","aucun",0,0,7.71,7.71,NA,7.71,13.12,13.12,NA,NA,NA,7.71,0,28.68,2,"inconnu","inconnu","inconnu",0
312195,"Attaquant",5,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",0,0,NA,3.54,3.54,3.54,NA,NA,3.54,3.54,3.54,NA,0.00079,14.63,2,"inconnu","inconnu","inconnu",0
312667,"Attaquant",4,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",1,0,NA,11.44,11.44,11.44,11.48,11.48,11.44,11.44,11.44,NA,0.00023,27.58,1,"inconnu","inconnu","inconnu",0
314688,"Milieu",3,"Mauritanie","CFM - CENTRE DE FORMATION CHAMOIS NIORTAIS F.C.","aucun",0,0,NA,NA,13.14,NA,13.14,13.14,13.14,NA,NA,NA,0.00021,21.27,1,"inconnu","inconnu","inconnu",0
315028,"Milieu",2,"Française","CFM - CENTRE DE FORMATION VALENCIENNES F.C.","aucun",0,0,14.02,14.02,14.02,14.02,14.02,14.02,NA,NA,NA,NA,0,37.08,1,"inconnu","inconnu","inconnu",0
315805,"Milieu",12,"France","aucun","aucun",0,0,12.9,12.31,12.69,12.31,12.69,12.69,11.52,11.46,11.46,11.37,0.00025,29.88,1,"inconnu","inconnu","inconnu",0
322046,"Attaquant",7,"France","CFM - CENTRE DE FORMATION F.C. LORIENT","aucun",0,0,6.15,6.15,6.15,6.15,6.15,6.15,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
322518,"Gardien de But",2,"France","CFM - CENTRE DE FORMATION ESPER. TROYES AUBE CHAMPAGNE","aucun",0,0,15.46,15.46,NA,15.46,15.46,15.46,NA,15.46,15.46,15.46,0,23.17,4,"inconnu","inconnu","inconnu",0
323045,"Milieu",10,"France","aucun","aucun",0,0,10,10,10,10,12.5,12.5,NA,NA,NA,NA,0,46.21,2,"inconnu","inconnu","inconnu",0
327890,"Attaquant",3,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",0,0,12.67,12.05,11.59,12.05,12.05,12.05,11.59,12.05,12.05,12.67,0.00046,8.15,1,"inconnu","inconnu","inconnu",0
328261,"Milieu",3,"France","CFM - CENTRE DE FORMATION NIMES OLYMPIQUE","aucun",0,0,10.07,10.07,10.07,10.07,10.07,10.07,NA,NA,NA,NA,1e-04,18.51,3,"inconnu","inconnu","inconnu",0
328626,"Milieu",10,"France","CFM - CENTRE DE FORMATION ESPER. TROYES AUBE CHAMPAGNE","aucun",0,0,12.83,12.83,NA,12.83,12.83,12.83,NA,12.83,12.83,12.83,0.00016,16.47,1,"inconnu","inconnu","inconnu",0
330668,"Milieu",7,"Française","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",0,0,NA,NA,NA,NA,10,10,NA,NA,NA,NA,0.00031,16.57,2,"inconnu","inconnu","inconnu",0
333331,"Défenseur",2,"France","CFM - CENTRE DE FORMATION R.C. STRASBOURG ALSACE","PEM - PEM REIMS",0,0,11.07,12.77,12.17,12.77,11.07,11.07,12.17,11.51,11.51,13.07,3e-05,17.38,2,"inconnu","inconnu","inconnu",0
335804,"Défenseur",2,"","aucun","aucun",0,0,NA,12.25,12.25,12.25,12.25,12.25,13.9,13.9,13.9,NA,0,18.67,1,"inconnu","inconnu","inconnu",0
336497,"Milieu",10,"Chypre","aucun","aucun",0,0,NA,NA,NA,NA,15,15,NA,NA,NA,NA,0,55.77,1,"inconnu","inconnu","inconnu",0
336527,"Milieu",3,"Suède","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,0,13.44,11.76,13.36,11.76,13.44,13.44,13.36,13.36,13.36,10.16,5e-05,17.35,2,"inconnu","inconnu","inconnu",0
336709,"Attaquant",3,"Française","CFM - CENTRE DE FORMATION R.C. LENSOIS","PEM - PEM GUADELOUPE",0,0,NA,13.65,13.65,13.65,NA,NA,13.65,13.65,13.65,NA,0.00045,35.45,1,"inconnu","inconnu","inconnu",0
338717,"Défenseur",5,"France","CFM - CENTRE DE FORMATION VALENCIENNES F.C.","PEM - PEM LIEVIN",0,0,12.79,14.13,14.13,14.13,12.79,12.79,15.48,15.48,15.48,NA,0.00053,75.88,1,"inconnu","inconnu","inconnu",0
339030,"Défenseur",12,"France","CFM - CENTRE DE FORMATION R.C. STRASBOURG ALSACE","aucun",0,0,20,11.26,11.93,11.26,13,13,11.93,11.26,11.26,13.39,0,18.22,1,"inconnu","inconnu","inconnu",0
341438,"Défenseur",1,"France","CFM - CENTRE DE FORMATION R.C. STRASBOURG ALSACE","PEM - PEM NANCY",0,0,17.17,12.84,10.99,12.84,12.84,12.84,10.99,12.84,12.84,17.17,0,42.24,1,"inconnu","inconnu","inconnu",0
342083,"Défenseur",2,"France","aucun","aucun",0,0,10.63,10.63,10.63,10.63,NA,NA,NA,NA,NA,10.63,1e-04,14.67,1,"inconnu","inconnu","inconnu",0
344329,"Gardien de But",2,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,17.81,13.71,10.4,13.71,13.71,13.71,10.4,10.4,10.4,16.2,0,30.43,1,"inconnu","inconnu","inconnu",0
344813,"Défenseur",9,"Gabon","CFM - ACADEMY AS MONACO FC","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
345400,"Milieu",1,"France","aucun","aucun",0,0,18.07,15.34,15.34,15.34,14.57,14.57,13.97,13.97,13.97,NA,0,24.46,1,"inconnu","inconnu","inconnu",0
347570,"Milieu",6,"Française","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",0,0,16.9,16.01,16.06,16.01,16.69,16.69,15.57,15.65,15.65,15.86,0,25.91,1,"inconnu","inconnu","inconnu",0
349634,"Milieu",10,"Française","CFM - CENTRE DE FORMATION CHAMOIS NIORTAIS F.C.","aucun",0,0,14.36,14.36,14.36,14.36,14.36,14.36,NA,NA,NA,NA,0,73.09,1,"inconnu","inconnu","inconnu",0
350666,"Défenseur",10,"Guinée","CFM - CENTRE DE FORMATION ST DE REIMS","aucun",0,0,11.14,11.14,15.41,11.14,13.28,13.28,15.41,11.14,11.14,11.14,5e-05,18.32,2,"inconnu","inconnu","inconnu",0
352855,"Défenseur",11,"France","aucun","PEM - PEM AIX EN PROVENCE",0,0,13.2,13.2,NA,13.2,13.2,13.2,NA,13.2,13.2,13.2,0.00016,34.09,4,"inconnu","inconnu","inconnu",0
354917,"Défenseur",7,"Française","aucun","aucun",0,0,14,14,14,14,NA,NA,NA,NA,NA,NA,0,83.35,1,"inconnu","inconnu","inconnu",0
356562,"Milieu",8,"France","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",0,0,15.59,12.89,12.44,12.89,13.75,13.75,11.11,12.18,12.19,13.62,0.00013,19.86,1,"inconnu","inconnu","inconnu",0
358766,"Défenseur",11,"Française","aucun","aucun",0,0,NA,NA,13,NA,13,13,13,NA,NA,NA,0,24.77,1,"inconnu","inconnu","inconnu",0
397680,"Milieu",6,"France","CFM - CENTRE DE FORMATION AMIENS SP.C. PICARDIE","aucun",0,0,18.13,18.13,18.13,18.13,18.13,18.13,NA,NA,NA,NA,0,26.62,3,"inconnu","inconnu","inconnu",0
825723,"Défenseur",1,"France","aucun","aucun",0,0,5.43,9.06,9.06,9.06,5.43,5.43,12.7,12.7,12.7,NA,5e-04,91.23,1,"inconnu","inconnu","inconnu",0
840811,"Attaquant",7,"France","aucun","aucun",0,0,12.39,12.39,12.39,12.39,20,20,NA,NA,NA,NA,0.00024,43.12,1,"inconnu","inconnu","inconnu",0
873292,"Défenseur",5,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","PEM - PEM CLAIREFONTAINE",0,0,12.41,12.41,12.41,12.41,12.41,12.41,NA,NA,NA,NA,0.00021,47.42,1,"inconnu","inconnu","inconnu",0
894111,"Gardien de But",1,"Française","aucun","aucun",0,0,10.33,NA,NA,NA,10.33,10.33,NA,10.33,NA,NA,0,30.59,2,"inconnu","inconnu","inconnu",0
960901,"Milieu",11,"France","aucun","aucun",0,0,9.35,10.89,10.89,10.89,9.35,9.35,13.98,13.98,13.98,NA,0,63.41,1,"inconnu","inconnu","inconnu",0
999536,"Attaquant",4,"Française","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","PEM - PEM REIMS",0,0,NA,NA,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,0.00011,13.23,4,"inconnu","inconnu","inconnu",0
1003743,"Défenseur",8,"France","aucun","aucun",0,0,11.92,11.92,NA,11.92,11.92,11.92,18.4,11.92,11.92,11.92,0,18.89,3,"inconnu","inconnu","inconnu",0
1063675,"Défenseur",10,"France","aucun","aucun",0,0,10,NA,NA,NA,10,10,NA,NA,NA,NA,6e-05,29.36,4,"inconnu","inconnu","inconnu",0
1066944,"Défenseur",10,"France","CFM - CENTRE DE FORMATION NIMES OLYMPIQUE","PEM - PEM AIX EN PROVENCE",0,0,9.98,14.83,14.45,14.83,15.32,15.32,16.68,16.22,16.22,15.6,0,47.4,2,"inconnu","inconnu","inconnu",0
1082900,"Défenseur",8,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","PEM - PEM AIX EN PROVENCE",0,0,17.06,13.28,12.12,13.28,13.28,13.28,12.12,13.28,13.28,14.82,0,28.87,1,"inconnu","inconnu","inconnu",0
1149915,"Gardien de But",10,"France","aucun","aucun",0,0,14.16,14.16,12.5,14.16,15.12,15.12,NA,14.4,15.27,15.27,0,38.73,3,"inconnu","inconnu","inconnu",0
1163402,"Gardien de But",9,"France","aucun","aucun",0,0,11.33,NA,NA,NA,11.33,11.33,NA,11.33,NA,NA,0,17.53,4,"inconnu","inconnu","inconnu",0
1170482,"Milieu",7,"Française","CFM - CENTRE DE FORMATION ST. MALHERBE CAEN-CALV.B.NORM.","aucun",0,0,16.45,16.01,15.34,16.01,16.01,16.01,15.58,16.25,16.25,17.14,0.00033,22.62,1,"inconnu","inconnu","inconnu",0
