"ID_INDIVIDU","POSTE","MOIS_NAISSANCE","NATIONALITE","CF_AGREE","POLE_ESPOIR","NB_PALMARES_AVANT_16","exp_avant_16","Anthropometrie","Detente_horizontale","Vitesse_lineaire","Vivacite","Jeux_reduits","Match","Conduite_de_balle","Gardiens_de_but","Jonglerie_en_mouvement","Vitesse_max_aerobie","NB_BUT_PAR_MIN_JOUE_PAR_SAISON_AVANT_16","NB_MIN_JOUE_PAR_MATCH_PAR_SAISON_AVANT_16","NB_CLUB_AVANT_16","TOP_50_AVANT_16","TOP_50_150_AVANT_16","top_restant_AVANT_16","France U16","U16_NB_BUT","U16_NB_MATCH_JOUE","U16_NB_MIN_JOUE","U16_TITULARISATION","Y"
1373,"Milieu",4,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,NA,11,562,7,0
1386,"Milieu",7,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","PEM - PEM CLAIREFONTAINE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14.77,2,"0","1","0",1,1,2,147,1,0
1387,"Attaquant",6,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","PEM - PEM CLAIREFONTAINE",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,8,12,877,9,1
1389,"Defenseur",2,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","PEM - PEM CLAIREFONTAINE",0,0,5.44,5.44,NA,5.44,NA,NA,NA,5.44,5.44,5.44,0.00011,24.36,2,"1","0","1",1,NA,4,223,2,0
1390,"Milieu",1,"Sénégal","CFM - CENTRE DE FORMATION R.C. STRASBOURG ALSACE","PEM - PEM NANCY",0,0,13.85,14.01,14.14,14.01,16.12,16.12,14.14,13.24,13.24,15.45,0.00024,15.69,2,"0","0","1",1,1,3,107,1,1
1397,"Milieu",5,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,0,NA,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,NA,7e-05,23.12,1,"0","1","0",1,NA,5,235,1,0
1403,"Defenseur",1,"France","CFM - LOSC LILLE ASSOCIATION","PEM - PEM SAINT-SEBASTIEN SUR LOIRE",1,0,18.36,15.87,14.63,15.87,15.03,15.03,14.63,14.63,14.63,18.36,0,45.87,1,"1","0","0",1,NA,3,127,2,0
1419,"Milieu",1,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",0,0,13.8,13.8,NA,13.8,13.8,13.8,NA,13.8,13.8,13.8,0.00023,18.85,2,"1","0","0",1,NA,7,384,3,0
1420,"Milieu",4,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,NA,2,109,1,1
1424,"Defenseur",2,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,NA,7,414,5,0
1425,"Attaquant",2,"France","CFM - CENTRE DE FORMATION LA BERRICHONNE DE CHATEAUROUX","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,2,4,218,2,0
1430,"Attaquant",1,"Guadeloupe","CFM - CENTRE DE FORMATION EN AVANT GUINGAMP","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001,77.04,1,"1","0","0",1,4,5,228,2,0
1441,"Defenseur",2,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e-05,16.31,2,"0","0","1",1,NA,3,182,3,0
1449,"Defenseur",3,"France","CFM - CENTRE DE FORMATION ESPER. TROYES AUBE CHAMPAGNE","PEM - PEM REIMS",0,0,NA,11.88,17.13,11.88,17.13,17.13,17.13,11.88,11.88,11.88,8e-05,19.68,3,"1","0","0",1,NA,5,249,3,0
1451,"Attaquant",2,"Maroc","CFM - ACADEMY AS MONACO FC","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,10,567,7,0
1456,"Defenseur",1,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,16.28,16.35,16.13,16.35,16.35,16.35,16.13,16.35,16.35,16.55,0,20.66,2,"1","0","0",1,1,5,271,3,0
1461,"Attaquant",3,"Guadeloupe","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"1","0","0",1,1,8,460,5,0
1468,"Defenseur",4,"France","CFM - LOSC LILLE ASSOCIATION","PEM - PEM LIEVIN",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,NA,3,204,2,0
1472,"Gardien de But",2,"France","CFM - ACADEMY AS MONACO FC","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"0","0","0",1,NA,2,180,2,0
1482,"Milieu",1,"Tunisie","CFM - ACADEMY AS MONACO FC","PEM - PEM CLAIREFONTAINE",0,1,15.49,15.94,16.28,15.94,16.45,16.45,16.28,15.94,15.94,15.49,0.00023,15.4,4,"1","1","0",1,1,12,723,8,0
1488,"Milieu",10,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,NA,3,152,2,0
1492,"Milieu",1,"France","CFM - CENTRE DE FORMATION ST. BRESTOIS 29","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,NA,1,90,1,0
1494,"Defenseur",3,"France","CFM - CENTRE DE FORMATION VALENCIENNES F.C.","aucun",0,0,17.04,17.09,17.04,17.09,17.04,17.04,NA,17.14,17.14,17.14,0,38.87,1,"0","0","1",1,NA,3,109,1,0
1496,"Attaquant",3,"Guinée","CFM - CENTRE DE FORMATION ST. LAVALLOIS F.C.","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,4,163,1,0
1507,"Milieu",9,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","aucun",0,0,NA,9.74,7.18,9.74,7.18,7.18,7.18,7.18,7.18,20,0.00033,25.02,2,"0","0","1",1,NA,2,92,1,0
1528,"Milieu",8,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,NA,1,47,1,0
1542,"Defenseur",7,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","PEM - PEM PLOUFRAGAN",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,NA,13,963,10,0
1545,"Gardien de But",4,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,NA,1,90,1,0
1557,"Milieu",2,"Cameroun","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,5,19,1510,17,1
1566,"Defenseur",3,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,44.72,1,"0","0","1",1,1,7,549,5,1
1570,"Defenseur",1,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,NA,12,902,10,0
1572,"Milieu",1,"France","CFM - CENTRE DE FORMATION VALENCIENNES F.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,NA,7,320,3,0
1598,"Attaquant",5,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,NA,2,92,1,0
1603,"Defenseur",6,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","PEM - PEM LIEVIN",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,NA,6,334,3,1
1606,"Attaquant",4,"France","CFM - CENTRE DE FORMATION F.C. NANTES","PEM - PEM PLOUFRAGAN",0,0,NA,11.38,11.38,11.38,12.59,12.59,11.38,11.38,11.38,NA,0.00094,36.3,1,"0","1","0",1,NA,2,81,1,0
1607,"Attaquant",4,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,9,13,926,10,0
