"ID_INDIVIDU","POSTE","MOIS_NAISSANCE","NATIONALITE","CF_AGREE","POLE_ESPOIR","NB_PALMARES_AVANT_19","exp_avant_19","Anthropometrie","Detente_horizontale","Vitesse_lineaire","Vivacite","Jeux_reduits","Match","Conduite_de_balle","Gardiens_de_but","Jonglerie_en_mouvement","Vitesse_max_aerobie","NB_BUT_PAR_MIN_JOUE_PAR_SAISON_AVANT_19","NB_MIN_JOUE_PAR_MATCH_PAR_SAISON_AVANT_19","NB_CLUB_AVANT_19","TOP_50_AVANT_19","TOP_50_150_AVANT_19","top_restant_AVANT_19","France U16","France U17","France U18","France U19","U16_NB_BUT","U16_NB_MATCH_JOUE","U16_NB_MIN_JOUE","U16_TITULARISATION","U17_NB_BUT","U17_NB_MATCH_JOUE","U17_NB_MIN_JOUE","U17_TITULARISATION","U18_NB_BUT","U18_NB_MATCH_JOUE","U18_NB_MIN_JOUE","U18_TITULARISATION","U19_NB_BUT","U19_NB_MATCH_JOUE","U19_NB_MIN_JOUE","U19_TITULARISATION","Y"
3763,"Attaquant",5,"France","aucun","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00177,23.58,1,"1","0","0",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3,6,495,5,2,12,848,10,1
3770,"Defenseur",7,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"0","1","0",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,270,3,0
3772,"Defenseur",3,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,26.28,3,"1","1","1",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,128,1,0
3786,"Attaquant",9,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,NA,11.48,11.48,11.48,12.18,12.18,11.48,11.48,11.48,NA,0.00074,8.19,3,"1","0","0",1,1,0,1,2,9,455,6,1,5,245,3,NA,NA,NA,NA,7,17,1133,13,1
3796,"Attaquant",1,"Cote d'ivoire","aucun","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00153,10.01,3,"1","0","1",1,0,0,1,1,2,112,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,499,7,0
3809,"Gardien de But",4,"France","CFM - CENTRE DE FORMATION ST. MALHERBE CAEN-CALV.B.NORM.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15.88,1,"0","1","0",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,90,1,NA,1,44,NA,0
3816,"Attaquant",5,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",0,0,11.88,11.88,6.47,11.88,11.88,11.88,NA,15.49,15.49,15.49,0.00054,21.8,2,"0","0","1",1,1,1,1,3,8,478,6,1,11,707,8,2,15,827,8,2,8,413,4,0
3825,"Defenseur",7,"Bénin","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12,NA,0
3831,"Milieu",4,"France","aucun","aucun",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18.72,1,"1","0","0",1,1,1,1,NA,2,61,1,NA,5,197,2,1,1,90,1,NA,20,1644,20,1
3851,"Attaquant",5,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11.91,1,"0","1","0",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,194,2,0
3864,"Milieu",6,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",0,0,16.94,14.79,13.99,14.79,14.79,14.79,13.99,14.79,14.79,16.94,0.00015,8.49,1,"0","0","0",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,6,340,4,NA,7,288,3,1
3895,"Attaquant",1,"France","aucun","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00031,7.44,3,"1","1","1",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,223,3,1
3900,"Milieu",8,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","PEM - PEM NANCY",2,1,NA,NA,NA,NA,20,20,NA,NA,NA,NA,0.00017,15.28,3,"0","1","0",1,1,1,1,1,16,1026,12,NA,13,1076,12,2,5,297,5,NA,15,1167,14,1
3907,"Defenseur",2,"France","CFM - CENTRE DE FORMATION F.C. METZ","PEM - PEM NANCY",0,1,NA,16.73,15.84,16.73,18.62,18.62,15.84,16.73,16.73,19.05,2e-05,11.02,3,"1","0","1",1,1,0,1,NA,13,790,9,NA,6,423,6,NA,NA,NA,NA,NA,1,90,1,1
3923,"Gardien de But",2,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,39.71,2,"1","0","0",1,1,1,1,NA,13,1082,13,NA,7,630,7,NA,3,270,3,NA,11,946,11,1
3935,"Gardien de But",7,"France","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e-04,28.08,1,"0","1","0",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,586,7,1
3936,"Defenseur",12,"France","aucun","aucun",0,0,NA,15.16,15.16,15.16,15.16,15.16,15.16,15.17,15.16,NA,7e-05,11.07,2,"1","0","0",1,0,1,1,NA,2,180,2,NA,NA,NA,NA,NA,1,90,1,NA,3,204,2,1
3967,"Defenseur",6,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20.59,2,"1","0","0",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,362,4,NA,12,960,10,1
3977,"Attaquant",3,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","PEM - PEM SAINT-SEBASTIEN SUR LOIRE",0,0,16.75,15.57,15.68,15.57,14.32,14.32,15.68,15.57,15.57,15.46,7e-04,7.6,5,"1","1","0",1,1,0,1,4,7,377,4,NA,7,401,4,NA,NA,NA,NA,6,11,722,8,1
3981,"Milieu",1,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","PEM - PEM CLAIREFONTAINE",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00558,89.67,1,"0","0","0",1,1,1,1,1,9,633,7,NA,6,482,6,2,5,427,5,1,13,918,12,1
3982,"Milieu",9,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,224,2,1,9,428,3,1
3986,"Defenseur",1,"France","CFM - ACADEMY AS MONACO FC","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7e-05,12.8,2,"0","1","0",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,749,7,1
3987,"Milieu",11,"Maroc","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",0,0,NA,12.56,12.56,12.56,12.56,12.56,12.56,12.56,12.56,NA,6e-05,10.78,2,"1","1","0",1,0,0,1,NA,3,152,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,74,1,0
4025,"Attaquant",3,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","PEM - PEM LIEVIN",1,0,15.4,17.15,18.03,17.15,18.42,18.42,18.03,17.15,17.15,15.4,0,14.21,1,"0","0","0",1,1,0,1,1,15,951,11,NA,11,642,8,NA,NA,NA,NA,NA,2,63,1,0
4036,"Defenseur",2,"France","CFM - CENTRE DE FORMATION F.C. METZ","aucun",0,1,19.89,17.08,12.87,17.08,17.73,17.73,12.87,17.08,17.08,19.89,7e-05,8.92,2,"0","0","1",1,0,1,1,NA,4,266,3,NA,NA,NA,NA,NA,8,459,5,NA,2,122,1,1
4050,"Attaquant",6,"Cote d'ivoire","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,1,1,NA,1,41,1,NA,12,809,11,3,4,176,2,2,7,319,3,1
4058,"Defenseur",5,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","PEM - PEM CLAIREFONTAINE",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"0","1","0",0,1,1,1,NA,NA,NA,NA,NA,1,32,NA,NA,4,294,4,NA,2,134,1,0
4060,"Attaquant",5,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00083,16.26,2,"0","0","1",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,152,2,1,3,40,NA,0
4091,"Attaquant",11,"Mali","CFM - ACADEMY AS MONACO FC","PEM - PEM CLAIREFONTAINE",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00128,20.12,2,"0","1","0",1,0,1,1,NA,2,105,2,NA,NA,NA,NA,2,10,571,7,NA,5,229,2,1
4108,"Defenseur",4,"France","aucun","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23.41,2,"0","1","1",1,0,0,1,NA,8,489,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,270,3,0
4110,"Milieu",2,"France","CFM - CENTRE DE FORMATION LA BERRICHONNE DE CHATEAUROUX","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,36.93,1,"0","0","0",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,87,1,0
4126,"Milieu",11,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4e-05,16.89,1,"1","0","0",0,1,1,1,NA,NA,NA,NA,NA,9,701,9,NA,9,810,9,NA,14,1137,14,1
4129,"Defenseur",2,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,0,1,NA,6,500,6,NA,2,180,2,NA,NA,NA,NA,NA,3,250,3,0
4134,"Gardien de But",3,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,630,7,NA,9,810,9,1
4149,"Attaquant",2,"Algérie","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,NA,16.4,16.4,16.4,15.73,15.73,16.4,16.4,16.4,NA,0.00124,12.12,2,"1","0","0",1,1,1,1,4,11,561,6,5,13,955,11,5,5,316,4,3,8,315,2,1
4154,"Milieu",3,"France","CFM - CENTRE DE FORMATION ST. MALHERBE CAEN-CALV.B.NORM.","aucun",0,0,15.6,15.03,14.6,15.03,15.03,15.03,14.6,15.03,15.03,15.6,5e-05,12.88,1,"0","1","0",0,1,1,1,NA,NA,NA,NA,NA,1,67,1,NA,6,367,4,NA,2,31,NA,0
4164,"Defenseur",5,"Espagne","aucun","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00021,43.42,1,"0","0","1",0,1,1,1,NA,NA,NA,NA,NA,11,615,5,NA,9,668,8,NA,12,1066,12,0
4177,"Attaquant",1,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,1,0,1,NA,NA,NA,NA,4,16,1228,14,NA,NA,NA,NA,2,9,430,3,1
4186,"Defenseur",5,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,14.65,15.45,15.51,15.45,15.96,15.96,15.51,16.25,16.25,14.65,7e-05,8.6,3,"1","0","0",1,1,0,1,NA,2,72,1,NA,1,71,1,NA,NA,NA,NA,NA,3,247,3,0
4190,"Defenseur",8,"Cote d'ivoire","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6e-05,19.18,2,"1","0","0",1,1,1,1,NA,5,326,4,NA,1,90,1,NA,2,180,2,NA,1,90,1,1
4191,"Defenseur",11,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00017,20.49,3,"1","0","0",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,90,1,NA,2,104,1,0
4195,"Defenseur",7,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,90,1,"0","0","1",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,90,1,NA,2,180,2,0
4196,"Milieu",3,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",0,0,14.42,14.98,14.98,14.98,14.42,14.42,15.54,15.54,15.54,NA,0.00058,17.01,1,"0","1","0",0,1,0,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,5,202,2,0
4209,"Milieu",11,"France","CFM - CENTRE DE FORMATION F.C. LORIENT","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00015,14.52,1,"0","0","1",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,198,2,NA,12,784,8,1
4212,"Milieu",8,"France","CFM - CENTRE DE FORMATION VALENCIENNES F.C.","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,1,1,1,NA,NA,NA,NA,NA,7,630,7,NA,4,299,4,NA,15,1262,14,1
4216,"Milieu",3,"Bénin","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","aucun",0,0,17.8,15.59,13.37,15.59,17.8,17.8,13.37,15.59,15.59,17.8,2e-04,7.05,2,"0","0","1",1,0,1,1,1,3,165,2,NA,NA,NA,NA,3,11,646,7,1,3,89,1,0
4240,"Milieu",1,"France","CFM - CENTRE DE FORMATION F.C. METZ","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6e-05,17.12,2,"1","0","1",0,1,1,1,NA,NA,NA,NA,NA,9,448,4,NA,6,433,4,1,3,131,1,0
4271,"Attaquant",6,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","PEM - PEM REIMS",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,1,1,6,15,769,8,3,8,339,3,NA,2,90,1,NA,1,28,NA,1
4280,"Defenseur",6,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","PEM - PEM TALENCE",0,1,14.27,14.51,14.74,14.51,14.27,14.27,14.74,14.5,14.51,14.27,9e-05,11.32,3,"0","1","1",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,687,8,NA,2,122,1,0
4291,"Defenseur",5,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e-05,18.01,2,"0","0","1",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,71,1,1
4292,"Defenseur",12,"France","CFM - CENTRE DE FORMATION ST DE REIMS","PEM - PEM CLAIREFONTAINE",0,0,NA,17.04,17.04,17.04,17.04,17.04,17.04,17.04,17.04,NA,1e-05,9.76,3,"0","1","1",1,0,1,1,NA,3,106,1,NA,NA,NA,NA,NA,6,246,3,NA,7,509,6,1
4295,"Gardien de But",2,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"1","0","0",1,0,0,1,NA,5,409,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,150,3,1
4302,"Attaquant",6,"France","aucun","aucun",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00085,12.5,3,"1","0","0",1,1,1,1,1,9,596,6,NA,8,707,8,1,6,441,5,NA,7,469,5,0
4310,"Defenseur",4,"France","aucun","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10.44,1,"1","0","0",1,1,0,1,NA,5,324,4,NA,3,117,2,NA,NA,NA,NA,NA,3,231,3,1
4331,"Attaquant",5,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,77,1,0
4333,"Attaquant",6,"France","aucun","aucun",5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00334,11.33,1,"1","0","0",1,1,1,1,2,7,377,4,NA,2,86,1,1,4,251,3,2,13,1061,13,1
4353,"Attaquant",8,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11.4,2,"0","1","1",1,1,0,1,6,13,909,9,2,8,694,8,NA,NA,NA,NA,3,12,995,12,0
4357,"Attaquant",1,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00069,14.54,1,"0","1","0",1,0,1,1,NA,3,150,2,NA,NA,NA,NA,1,4,224,2,NA,3,83,NA,1
4378,"Milieu",4,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11.83,2,"1","0","0",1,1,1,1,2,9,534,7,NA,2,151,2,NA,2,48,1,NA,3,165,2,0
4395,"Attaquant",5,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01923,26,1,"1","0","0",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,218,3,1,10,319,2,1
4401,"Milieu",1,"Sénégal","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e-04,20.55,1,"0","1","0",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,174,2,NA,6,339,3,0
4410,"Defenseur",9,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","PEM - PEM CASTELMAUROU",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00133,33.71,1,"0","1","0",0,1,1,1,NA,NA,NA,NA,2,4,248,3,NA,1,18,NA,NA,9,434,4,1
4414,"Milieu",1,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,0,1,1,1,9,454,5,NA,NA,NA,NA,NA,5,216,2,NA,3,225,3,0
4431,"Defenseur",9,"France","CFM - CENTRE DE FORMATION F.C. METZ","aucun",1,1,NA,11.11,11.78,11.11,11.11,11.11,11.78,11.11,11.11,10.22,5e-05,15.82,2,"0","0","1",1,1,1,1,NA,15,1120,13,NA,11,923,10,1,9,782,9,NA,7,446,5,0
4432,"Milieu",3,"France","CFM - ACADEMY AS MONACO FC","aucun",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00012,21.08,3,"1","1","0",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,104,1,NA,5,174,1,1
4441,"Defenseur",7,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","PEM - PEM NANCY",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00012,36.71,1,"0","0","0",1,1,1,1,NA,2,119,2,NA,4,260,3,NA,3,53,1,NA,6,400,5,0
4443,"Attaquant",1,"France","aucun","aucun",3,1,NA,NA,NA,NA,20,20,NA,NA,NA,NA,0.00105,21.73,4,"1","1","0",0,1,1,1,NA,NA,NA,NA,2,12,824,10,4,9,624,7,2,13,721,7,0
4449,"Milieu",5,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00141,92.61,1,"1","0","0",1,1,1,1,1,12,885,10,NA,5,202,2,2,2,119,1,NA,19,1267,16,1
4455,"Defenseur",3,"France","CFM - ACADEMY AS MONACO FC","aucun",0,1,NA,13.54,13.54,13.54,NA,NA,13.54,13.54,13.54,NA,0.00011,15.06,3,"1","1","0",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,459,5,0
4476,"Milieu",3,"France","CFM - ACADEMY AS MONACO FC","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,56,1,1
4482,"Milieu",8,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,56,NA,0
4546,"Attaquant",7,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,67,1,1
4572,"Attaquant",10,"France","CFM - LOSC LILLE ASSOCIATION","aucun",0,0,14.58,12.06,10.17,12.06,12.06,12.06,10.17,12.06,12.06,14.58,0.00079,10.07,5,"1","0","1",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,4,7,418,5,NA,1,70,1,0
4574,"Milieu",2,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00094,21.77,1,"0","1","0",1,1,1,1,1,7,337,4,1,12,834,10,NA,5,183,2,NA,3,178,2,1
4586,"Attaquant",1,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",0,0,NA,17.53,NA,17.53,17.53,17.53,NA,17.53,17.53,17.53,0.00072,8.72,3,"0","1","0",1,1,0,1,NA,2,120,1,NA,1,81,1,NA,NA,NA,NA,4,10,461,4,1
4593,"Attaquant",4,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,1,1,10,11,688,7,1,8,346,2,2,4,257,3,NA,6,347,5,1
4615,"Gardien de But",1,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","aucun",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9.19,2,"0","0","1",1,1,1,1,NA,10,851,10,NA,8,671,8,NA,5,450,5,NA,4,360,4,0
4616,"Milieu",1,"Congo","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,89.57,1,"0","1","0",1,1,1,1,NA,15,906,10,1,9,730,8,NA,5,341,3,NA,6,374,5,0
4620,"Milieu",1,"France","CFM - CENTRE DE FORMATION R.C. STRASBOURG ALSACE","PEM - PEM CLAIREFONTAINE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00041,21.15,2,"0","0","1",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,46,1,1
4657,"Milieu",4,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,1,16.2,17.26,18.17,17.26,17.13,17.13,18.17,17.26,17.26,16.2,0.00015,9.51,5,"1","0","0",1,0,0,1,2,3,149,2,NA,NA,NA,NA,NA,NA,NA,NA,1,6,383,4,1
4686,"Defenseur",2,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,0,1,NA,1,73,1,NA,2,71,1,NA,NA,NA,NA,NA,1,63,1,0
4703,"Defenseur",7,"Mali","CFM - CENTRE DE FORMATION VALENCIENNES F.C.","aucun",0,0,13.7,13.7,13.7,13.7,13.7,13.7,NA,NA,NA,NA,0,23.74,1,"0","0","1",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,421,4,1
4706,"Milieu",5,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","PEM - PEM CLAIREFONTAINE",0,1,NA,15.63,15.6,15.63,14.93,14.93,15.6,15.6,15.6,15.79,9e-05,8.23,4,"1","1","0",0,1,0,1,NA,NA,NA,NA,NA,2,55,1,NA,NA,NA,NA,NA,18,1025,12,1
4716,"Gardien de But",12,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",2,0,17.48,15.41,13.82,15.41,15.41,15.41,13.82,13.82,13.82,18.2,0,10.77,1,"0","0","1",1,1,1,1,NA,7,581,7,NA,3,270,3,NA,1,90,1,NA,11,1020,11,0
4721,"Defenseur",2,"Congo","aucun","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,1,1,1,14,1106,12,1,18,1442,16,NA,5,231,3,NA,12,1110,12,1
4777,"Milieu",5,"Cote d'ivoire","CFM - CENTRE DE FORMATION F.C. LORIENT","aucun",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00097,24.11,2,"1","0","1",1,1,1,1,NA,12,833,9,NA,11,840,10,2,7,586,7,1,3,210,2,0
4779,"Attaquant",3,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00088,18.12,1,"0","0","1",0,1,0,1,NA,NA,NA,NA,NA,12,743,7,NA,NA,NA,NA,NA,1,27,NA,0
4817,"Attaquant",4,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","PEM - PEM REIMS",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0013,35.5,1,"0","0","0",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,83,1,0
4825,"Defenseur",6,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","PEM - PEM CASTELMAUROU",0,0,NA,15.2,15.2,15.2,20,20,15.2,15.2,15.2,NA,0,12.43,2,"0","1","1",1,1,1,1,NA,12,961,12,NA,2,131,2,NA,1,90,1,NA,4,238,3,0
