"ID_INDIVIDU","POSTE","MOIS_NAISSANCE","NATIONALITE","CF_AGREE","POLE_ESPOIR","NB_PALMARES_AVANT_17","exp_avant_17","Anthropometrie","Detente_horizontale","Vitesse_lineaire","Vivacite","Jeux_reduits","Match","Conduite_de_balle","Gardiens_de_but","Jonglerie_en_mouvement","Vitesse_max_aerobie","NB_BUT_PAR_MIN_JOUE_PAR_SAISON_AVANT_17","NB_MIN_JOUE_PAR_MATCH_PAR_SAISON_AVANT_17","NB_CLUB_AVANT_17","TOP_50_AVANT_17","TOP_50_150_AVANT_17","top_restant_AVANT_17","Y"
3160,"Defenseur",2,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
3167,"Defenseur",3,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","PEM - PEM CASTELMAUROU",0,0,16.67,15.42,14.48,15.42,15.68,15.68,14.48,15.42,15.42,16.67,5e-05,20.49,3,"0","0","1",1
3175,"Milieu",4,"Iraq","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","PEM - PEM PLOUFRAGAN",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
3176,"Defenseur",3,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,39.9,1,"0","1","0",1
3177,"Milieu",8,"France","CFM - CENTRE DE FORMATION ST DE REIMS","aucun",0,0,NA,19.41,18.77,19.41,19.09,19.09,18.77,19.41,19.41,19.41,0.00017,11.68,1,"0","0","1",1
3187,"Attaquant",9,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
3201,"Milieu",1,"France","CFM - CENTRE DE FORMATION A.C. AJACCIEN","PEM - PEM AJACCIO",0,0,NA,13.46,13.46,13.46,NA,NA,13.46,13.46,13.46,NA,0.00097,18.1,1,"1","0","0",0
3213,"Defenseur",1,"Sénégal","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
3230,"Attaquant",5,"France","CFM - CENTRE DE FORMATION R.C. STRASBOURG ALSACE","aucun",0,0,NA,NA,14.56,NA,NA,NA,14.74,10.75,10.75,NA,0.00017,11.95,4,"0","0","1",1
3241,"Attaquant",7,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",0,0,NA,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,NA,0.00094,20.85,2,"0","0","1",1
3250,"Attaquant",1,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","PEM - PEM CLAIREFONTAINE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00061,8.65,3,"1","0","0",1
3254,"Defenseur",7,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
3257,"Defenseur",1,"Comores","CFM - CENTRE DE FORMATION ANGERS S.C.O.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,38.01,2,"1","0","1",0
3264,"Gardien de But",2,"France","aucun","PEM - PEM CLAIREFONTAINE",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"1","0","0",1
3279,"Milieu",6,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","PEM - PEM CLAIREFONTAINE",0,0,NA,10.93,10.93,10.93,10.93,10.93,10.93,10.93,10.93,NA,9e-05,15.76,2,"0","1","1",0
3291,"Attaquant",1,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","PEM - PEM CLAIREFONTAINE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
3311,"Defenseur",6,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
3331,"Milieu",4,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","PEM - PEM DIJON",0,0,14.73,14.68,12.91,14.68,15.61,15.61,14.58,16.1,16.1,17.62,0.00036,18.29,2,"0","0","1",0
3342,"Defenseur",2,"France","CFM - CENTRE DE FORMATION R.C. STRASBOURG ALSACE","PEM - PEM DIJON",0,0,19.32,19.32,NA,19.32,17.41,17.41,NA,19.32,19.32,19.32,2e-05,12.59,5,"0","0","1",1
3349,"Attaquant",6,"France","CFM - CENTRE DE FORMATION F.C. LORIENT","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
3358,"Defenseur",1,"Mauritanie","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1
3364,"Milieu",12,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00022,17.3,3,"1","0","1",0
3378,"Defenseur",11,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1
3385,"Attaquant",2,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","PEM - PEM NANCY",0,0,18.45,18.1,17.94,18.1,17.46,17.46,17.81,18.03,18.03,18.62,0.00087,18.14,2,"0","0","0",1
3406,"Defenseur",7,"France","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00135,70.57,1,"0","1","0",0
3427,"Defenseur",11,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","PEM - PEM NANCY",0,0,10.19,10.19,18.53,10.19,18.9,18.9,18.53,10.19,10.19,10.19,1e-04,14.55,2,"0","0","0",0
3438,"Milieu",6,"Cameroun","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
3442,"Defenseur",9,"France","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
3451,"Defenseur",9,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
3455,"Defenseur",1,"France","CFM - CENTRE DE FORMATION EN AVANT GUINGAMP","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00013,24.05,3,"0","0","1",0
3465,"Attaquant",10,"France","CFM - CENTRE DE FORMATION DIJON FOOTBALL CÔTE D'OR","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00024,37.42,1,"0","0","0",0
3466,"Defenseur",2,"France","aucun","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
3470,"Attaquant",6,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00122,13.12,1,"1","0","0",1
3474,"Attaquant",12,"France","CFM - LOSC LILLE ASSOCIATION","aucun",0,0,10.56,13.02,13.72,13.02,13.18,13.18,13.72,13.02,13.02,10.56,0,21.78,1,"1","0","0",0
3489,"Attaquant",8,"France","CFM - ACADEMY AS MONACO FC","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,"0","0","0",0
3494,"Attaquant",7,"France","CFM - CENTRE DE FORMATION EN AVANT GUINGAMP","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00052,19.39,3,"0","1","1",0
3497,"Defenseur",4,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",0,0,NA,9.07,9.24,9.07,9.24,9.24,9.24,9.07,9.07,8.73,6e-05,10.62,1,"0","0","0",0
3498,"Milieu",8,"Cameroun","CFM - CENTRE DE FORMATION ESPER. TROYES AUBE CHAMPAGNE","aucun",0,0,18.28,18.28,18.28,18.28,18.28,18.28,NA,NA,NA,NA,0.0034,58.9,1,"0","0","0",1
3506,"Gardien de But",10,"France","aucun","PEM - PEM CLAIREFONTAINE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
3508,"Milieu",2,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
3509,"Milieu",3,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
3517,"Milieu",4,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","PEM - PEM PLOUFRAGAN",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1
3521,"Defenseur",4,"Angola","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
3527,"Defenseur",2,"Guadeloupe","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
3529,"Defenseur",2,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1
3532,"Milieu",2,"République Centrafricaine","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1
3533,"Defenseur",7,"France","CFM - CENTRE DE FORMATION ST. MALHERBE CAEN-CALV.B.NORM.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1
3581,"Attaquant",8,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,NA,11.41,11.41,11.41,NA,NA,11.41,11.41,11.41,NA,0.00083,20.06,1,"1","0","0",1
3587,"Attaquant",7,"France","aucun","aucun",0,0,NA,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28,NA,0.00055,20.64,1,"1","0","0",0
3591,"Attaquant",6,"France","CFM - CENTRE DE FORMATION R.C. STRASBOURG ALSACE","aucun",0,0,10.88,14.34,16.21,14.34,17.91,17.91,18.54,13.8,13.8,14.34,0.00085,15.05,1,"0","0","1",1
3630,"Gardien de But",4,"France","CFM - CENTRE DE FORMATION AMIENS SP.C. PICARDIE","PEM - PEM LIEVIN",0,0,15,12.98,NA,12.98,13.79,13.79,NA,13.79,12.98,12.98,0,20.43,1,"0","0","1",1
3648,"Defenseur",7,"France","aucun","PEM - PEM CLAIREFONTAINE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
3663,"Defenseur",2,"France","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00076,77.71,1,"0","1","0",0
3665,"Defenseur",3,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,28.03,1,"0","0","0",0
3666,"Milieu",1,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",0,0,18.28,14.28,14.28,14.28,18.28,18.28,10.27,10.27,10.27,NA,0,31.44,1,"1","0","0",0
3670,"Defenseur",2,"France","CFM - ACADEMY AS MONACO FC","PEM - PEM CLAIREFONTAINE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9e-05,13.83,3,"0","1","1",1
3696,"Defenseur",1,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00014,12.52,3,"0","0","1",1
3697,"Defenseur",9,"France","CFM - CENTRE DE FORMATION ESPER. TROYES AUBE CHAMPAGNE","aucun",0,0,12.51,12.7,12.66,12.7,NA,NA,12.82,12.7,12.7,12.51,7e-05,12.88,4,"1","0","1",1
3698,"Attaquant",6,"France","CFM - CENTRE DE FORMATION VALENCIENNES F.C.","aucun",0,0,16,16,16,16,16,16,NA,NA,NA,NA,0.00041,10.39,4,"0","0","1",1
3702,"Attaquant",1,"France","CFM - LOSC LILLE ASSOCIATION","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,57.11,1,"1","0","0",0
3709,"Gardien de But",9,"France","CFM - ACADEMY AS MONACO FC","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
3713,"Milieu",12,"France","aucun","aucun",0,0,17.71,14.73,14.12,14.73,16.2,16.2,14.12,14.73,14.73,15.21,0.00031,13.57,3,"1","0","1",0
3715,"Attaquant",11,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.5,1,"0","0","1",0
3733,"Defenseur",12,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
3735,"Attaquant",10,"France","CFM - CENTRE DE FORMATION LA BERRICHONNE DE CHATEAUROUX","aucun",0,0,10.55,11.13,10.84,11.13,10.84,10.84,10.99,9.71,9.71,12,0.00048,12.59,4,"0","0","1",0
3737,"Defenseur",4,"Mali","CFM - ACADEMY AS MONACO FC","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
3746,"Defenseur",3,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
3751,"Attaquant",6,"France","CFM - ACADEMY AS MONACO FC","PEM - PEM CLAIREFONTAINE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00089,11.12,3,"0","1","1",1
3763,"Attaquant",5,"France","aucun","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"1","0","0",0
3770,"Defenseur",7,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
3772,"Defenseur",3,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,76.17,1,"0","1","0",0
3774,"Milieu",10,"France","CFM - CENTRE DE FORMATION ESPER. TROYES AUBE CHAMPAGNE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-04,13.73,1,"0","0","0",0
3780,"Defenseur",3,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,28.83,2,"0","1","0",1
3791,"Attaquant",7,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
3809,"Gardien de But",4,"France","CFM - CENTRE DE FORMATION ST. MALHERBE CAEN-CALV.B.NORM.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
3821,"Gardien de But",2,"France","aucun","PEM - PEM CLAIREFONTAINE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1
3825,"Defenseur",7,"Bénin","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
3851,"Attaquant",5,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"0","1","0",0
3856,"Gardien de But",4,"France","aucun","aucun",0,0,17.4,16.78,16.24,16.78,15.87,15.87,14.79,16.36,16.36,17.4,0,14.09,1,"0","1","0",1
3864,"Milieu",6,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",0,0,16.94,14.79,13.99,14.79,14.79,14.79,13.99,14.79,14.79,16.94,0.00021,16.23,1,"0","0","0",0
3872,"Milieu",12,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
3895,"Attaquant",1,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00054,12.04,1,"0","0","1",0
3901,"Attaquant",1,"France","CFM - CENTRE DE FORMATION ST. BRESTOIS 29","aucun",0,0,15.35,15.47,NA,15.47,16.34,16.34,NA,15.47,15.47,15.47,0.00067,12.84,2,"1","0","1",1
3921,"Milieu",2,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
3935,"Gardien de But",7,"France","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
3944,"Gardien de But",5,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,0,NA,8.79,8.79,8.79,NA,NA,8.79,8.79,8.79,NA,0,28.35,1,"0","1","0",0
3960,"Defenseur",9,"France","aucun","PEM - PEM LIEVIN",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,75.92,1,"0","1","0",0
3967,"Defenseur",6,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,39.56,1,"1","0","0",0
3968,"Attaquant",9,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
3982,"Milieu",9,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
3983,"Defenseur",1,"France","CFM - CENTRE DE FORMATION ESPER. TROYES AUBE CHAMPAGNE","aucun",0,1,13.53,11.87,10.62,11.87,11.87,11.87,10.62,11.87,11.87,13.53,5e-05,19.64,2,"1","0","0",1
3986,"Defenseur",1,"France","CFM - ACADEMY AS MONACO FC","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6e-05,15.21,2,"0","1","0",0
4007,"Attaquant",6,"France","CFM - CENTRE DE FORMATION R.C. STRASBOURG ALSACE","aucun",0,0,13.72,13.72,13.72,13.72,13.72,13.72,NA,NA,NA,NA,0.00083,18.47,2,"0","0","1",1
4014,"Milieu",1,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00242,82.6,1,"0","0","0",0
4017,"Defenseur",6,"France","aucun","aucun",0,0,18.51,18.51,18.51,18.51,18.51,18.51,NA,NA,NA,NA,0,18.57,3,"1","0","1",0
4026,"Gardien de But",4,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
4028,"Defenseur",3,"Maroc","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",0,0,15.21,13.78,15.14,13.78,14.65,14.65,13.72,13.08,13.08,12.76,6e-05,17.39,1,"0","0","0",1
4041,"Defenseur",7,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
4058,"Defenseur",5,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","PEM - PEM CLAIREFONTAINE",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1
4060,"Attaquant",5,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00083,16.26,2,"0","0","1",0
4062,"Milieu",12,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
4065,"Milieu",2,"France","CFM - LOSC LILLE ASSOCIATION","aucun",0,0,18.09,18.09,18.09,18.09,18.09,18.09,NA,NA,NA,NA,0.00014,20.65,4,"1","0","1",1
4072,"Milieu",5,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","aucun",0,0,NA,11.68,11.68,11.68,NA,NA,11.68,11.68,11.68,NA,0.00031,12.5,3,"1","0","1",0
4086,"Defenseur",7,"France","CFM - CENTRE DE FORMATION ST. MALHERBE CAEN-CALV.B.NORM.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4e-05,21.47,3,"1","1","1",0
4096,"Attaquant",1,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","PEM - PEM NANCY",0,0,NA,14.38,12.49,14.38,14.38,14.38,12.49,14.38,14.38,16.9,9e-05,16.97,2,"0","0","0",0
4100,"Attaquant",6,"France","CFM - CENTRE DE FORMATION ST DE REIMS","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00036,38.89,1,"0","0","1",0
4102,"Milieu",3,"Congo","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,0,NA,14.88,14.88,14.88,NA,NA,14.88,14.88,14.88,NA,0.00048,36.82,1,"0","1","0",0
4110,"Milieu",2,"France","CFM - CENTRE DE FORMATION LA BERRICHONNE DE CHATEAUROUX","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
4113,"Milieu",8,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
4124,"Milieu",2,"France","CFM - ACADEMY AS MONACO FC","aucun",0,0,NA,11.84,11.84,11.84,11.84,11.84,11.84,11.83,11.84,NA,0.00023,12.82,2,"0","1","0",1
4126,"Milieu",11,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,46.73,1,"1","0","0",1
4133,"Defenseur",5,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
4134,"Gardien de But",3,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
4138,"Milieu",6,"République Centrafricaine","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1
4153,"Defenseur",4,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","PEM - PEM LIEVIN",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
4154,"Milieu",3,"France","CFM - CENTRE DE FORMATION ST. MALHERBE CAEN-CALV.B.NORM.","aucun",0,0,15.6,15.03,14.6,15.03,15.03,15.03,14.6,15.03,15.03,15.6,0,23.72,1,"0","1","0",1
4164,"Defenseur",5,"Espagne","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1
4177,"Attaquant",1,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1
4191,"Defenseur",11,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4e-04,42.56,3,"1","0","0",0
4194,"Defenseur",1,"France","aucun","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,93.5,1,"1","0","0",0
4195,"Defenseur",7,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0
4196,"Milieu",3,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",0,0,14.42,14.98,14.98,14.98,14.42,14.42,15.54,15.54,15.54,NA,0.00055,34.9,1,"0","1","0",1
4209,"Milieu",11,"France","CFM - CENTRE DE FORMATION F.C. LORIENT","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00014,38.24,1,"0","0","1",0
4212,"Milieu",8,"France","CFM - CENTRE DE FORMATION VALENCIENNES F.C.","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1
4221,"Defenseur",6,"France","CFM - CENTRE DE FORMATION PARIS F.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00014,15.68,1,"1","0","0",1
4223,"Defenseur",6,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,"0","0","0",0
4240,"Milieu",1,"France","CFM - CENTRE DE FORMATION F.C. METZ","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00025,31.45,1,"1","0","0",1
4254,"Attaquant",12,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,"0","0","0",0
4278,"Defenseur",1,"Algérie","aucun","aucun",0,1,NA,18.43,18.43,18.43,18.43,18.43,18.43,18.43,18.43,NA,0.00054,8.79,4,"1","1","0",0
4280,"Defenseur",6,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","PEM - PEM TALENCE",0,0,14.27,14.51,14.74,14.51,14.27,14.27,14.74,14.5,14.51,14.27,7e-05,16.5,2,"0","0","1",0
4291,"Defenseur",5,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00022,43.08,2,"0","0","1",0
